Ertapenem  [H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O  DB00303  https://go.drugbank.com/drugs/DB00303  approved; investigational  -530.999
Desogestrel  [H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]  DB00304  https://go.drugbank.com/drugs/DB00304  approved  -575.868
Mitomycin  [H][C@]12CN3C4=C([C@@H](COC(N)=O)[C@@]3(OC)[C@@]1([H])N2)C(=O)C(N)=C(C)C4=O  DB00305  https://go.drugbank.com/drugs/DB00305  approved  -710.634
Talbutal  CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O  DB00306  https://go.drugbank.com/drugs/DB00306  approved; illicit  -632.576
Bexarotene  CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C  DB00307  https://go.drugbank.com/drugs/DB00307  approved; investigational  -633.012
Ibutilide  CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1  DB00308  https://go.drugbank.com/drugs/DB00308  approved  -606.341
Chlorthalidone  NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12  DB00310  https://go.drugbank.com/drugs/DB00310  approved  -633.016
Pentobarbital  CCCC(C)C1(CC)C(=O)NC(=O)NC1=O  DB00312  https://go.drugbank.com/drugs/DB00312  approved; investigational; vet_approved  -634.861
Valproic acid  CCCC(CCC)C(O)=O  DB00313  https://go.drugbank.com/drugs/DB00313  approved; investigational  -705.478
Zolmitriptan  CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12  DB00315  https://go.drugbank.com/drugs/DB00315  approved; investigational  -705.891
Acetaminophen  CC(=O)NC1=CC=C(O)C=C1  DB00316  https://go.drugbank.com/drugs/DB00316  approved  -633.881
Gefitinib  COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1  DB00317  https://go.drugbank.com/drugs/DB00317  approved; investigational  -687.251
Codeine  [H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC  DB00318  https://go.drugbank.com/drugs/DB00318  approved; illicit  -617.468
Piperacillin  [H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O  DB00319  https://go.drugbank.com/drugs/DB00319  approved  -545.701
Dihydroergotamine  [H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O  DB00320  https://go.drugbank.com/drugs/DB00320  approved; investigational  -609.08
Amitriptyline  CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12  DB00321  https://go.drugbank.com/drugs/DB00321  approved  -632.174
Floxuridine  OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O  DB00322  https://go.drugbank.com/drugs/DB00322  approved  -629.76
Tolcapone  CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O  DB00323  https://go.drugbank.com/drugs/DB00323  approved; withdrawn  -636.885
Fluorometholone  [H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C  DB00324  https://go.drugbank.com/drugs/DB00324  approved; investigational  -623.988
Hydromorphone  [H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O  DB00327  https://go.drugbank.com/drugs/DB00327  approved; illicit  -626.545
Indomethacin  COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O  DB00328  https://go.drugbank.com/drugs/DB00328  approved; investigational  -647.261
Ethambutol  CC[C@@H](CO)NCCN[C@@H](CC)CO  DB00330  https://go.drugbank.com/drugs/DB00330  approved  -695.37
Metformin  CN(C)C(=N)NC(N)=N  DB00331  https://go.drugbank.com/drugs/DB00331  approved  -623.475
Methadone  CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1  DB00333  https://go.drugbank.com/drugs/DB00333  approved  -639.057
Atenolol  CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1  DB00335  https://go.drugbank.com/drugs/DB00335  approved  -632.534
Nitrofural  NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O  DB00336  https://go.drugbank.com/drugs/DB00336  approved; investigational; vet_approved  -631.041
Omeprazole  COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C  DB00338  https://go.drugbank.com/drugs/DB00338  approved; investigational; vet_approved  -589.489
Pyrazinamide  NC(=O)C1=NC=CN=C1  DB00339  https://go.drugbank.com/drugs/DB00339  approved; investigational  -652.828
Metixene  CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1  DB00340  https://go.drugbank.com/drugs/DB00340  approved  -631.128
Cetirizine  OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1  DB00341  https://go.drugbank.com/drugs/DB00341  approved  -628.591
Terfenadine  CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1  DB00342  https://go.drugbank.com/drugs/DB00342  approved; withdrawn  -551.726
Diltiazem  COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O  DB00343  https://go.drugbank.com/drugs/DB00343  approved; investigational  -687.312
Protriptyline  CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12  DB00344  https://go.drugbank.com/drugs/DB00344  approved  -638.071
Aminohippuric acid  NC1=CC=C(C=C1)C(=O)NCC(O)=O  DB00345  https://go.drugbank.com/drugs/DB00345  approved; investigational  -645.931
Alfuzosin  COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1  DB00346  https://go.drugbank.com/drugs/DB00346  approved; investigational  -619.712
Trimethadione  CN1C(=O)OC(C)(C)C1=O  DB00347  https://go.drugbank.com/drugs/DB00347  approved  -652.058
Nitisinone  [O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O  DB00348  https://go.drugbank.com/drugs/DB00348  approved; investigational  -707.267
Clobazam  CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O  DB00349  https://go.drugbank.com/drugs/DB00349  approved; illicit  -661.175
Megestrol acetate  [H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C  DB00351  https://go.drugbank.com/drugs/DB00351  approved; investigational; vet_approved  -656.319
Tioguanine  NC1=NC(=S)C2=C(N1)N=CN2  DB00352  https://go.drugbank.com/drugs/DB00352  approved  -635.576
Methylergometrine  [H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO  DB00353  https://go.drugbank.com/drugs/DB00353  approved  -640.474
Buclizine  CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1  DB00354  https://go.drugbank.com/drugs/DB00354  approved  -646.268
Aztreonam  C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O  DB00355  https://go.drugbank.com/drugs/DB00355  approved  -630.904
Chlorzoxazone  ClC1=CC2=C(OC(=O)N2)C=C1  DB00356  https://go.drugbank.com/drugs/DB00356  approved  -631.49
Aminoglutethimide  CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1  DB00357  https://go.drugbank.com/drugs/DB00357  approved; investigational  -649.123
Mefloquine  OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F  DB00358  https://go.drugbank.com/drugs/DB00358  approved; investigational  -628.903
Sulfadiazine  NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1  DB00359  https://go.drugbank.com/drugs/DB00359  approved; investigational; vet_approved  -630.3
Sapropterin  [H][C@@]1(CNC2=C(N1)C(=O)NC(N)=N2)[C@@H](O)[C@H](C)O  DB00360  https://go.drugbank.com/drugs/DB00360  approved; investigational  -704.176
Grepafloxacin  CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O  DB00365  https://go.drugbank.com/drugs/DB00365  approved; investigational; withdrawn  -645.111
Doxylamine  CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1  DB00366  https://go.drugbank.com/drugs/DB00366  approved; vet_approved  -650.918
Levonorgestrel  [H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]  DB00367  https://go.drugbank.com/drugs/DB00367  approved; investigational  -631.092
Norepinephrine  NC[C@H](O)C1=CC(O)=C(O)C=C1  DB00368  https://go.drugbank.com/drugs/DB00368  approved  -609.272
Cidofovir  NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1  DB00369  https://go.drugbank.com/drugs/DB00369  approved  -632.271
Mirtazapine  CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1  DB00370  https://go.drugbank.com/drugs/DB00370  approved  -637.582
Meprobamate  CCCC(C)(COC(N)=O)COC(N)=O  DB00371  https://go.drugbank.com/drugs/DB00371  approved; illicit  -630.7
Thiethylperazine  CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1  DB00372  https://go.drugbank.com/drugs/DB00372  approved; withdrawn  -630.233
Timolol  [H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1  DB00373  https://go.drugbank.com/drugs/DB00373  approved  -632.901
Treprostinil  [H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1  DB00374  https://go.drugbank.com/drugs/DB00374  approved; investigational  -356.693
Trihexyphenidyl  OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1  DB00376  https://go.drugbank.com/drugs/DB00376  approved  -629.909
Palonosetron  [H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2  DB00377  https://go.drugbank.com/drugs/DB00377  approved; investigational  -643.916
Dydrogesterone  [H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C  DB00378  https://go.drugbank.com/drugs/DB00378  approved; investigational; withdrawn  -623.615
Mexiletine  CC(N)COC1=C(C)C=CC=C1C  DB00379  https://go.drugbank.com/drugs/DB00379  approved; investigational  -710.36
Dexrazoxane  C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1  DB00380  https://go.drugbank.com/drugs/DB00380  approved; withdrawn  -636.302
Amlodipine  CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC  DB00381  https://go.drugbank.com/drugs/DB00381  approved  -566.883
Tacrine  NC1=C2CCCCC2=NC2=CC=CC=C12  DB00382  https://go.drugbank.com/drugs/DB00382  approved; investigational; withdrawn  -710.354
Oxyphencyclimine  CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1  DB00383  https://go.drugbank.com/drugs/DB00383  approved  -630.39
Triamterene  NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1  DB00384  https://go.drugbank.com/drugs/DB00384  approved  -623.905
Procyclidine  OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1  DB00387  https://go.drugbank.com/drugs/DB00387  approved  -512.281
Phenylephrine  CNC[C@H](O)C1=CC(O)=CC=C1  DB00388  https://go.drugbank.com/drugs/DB00388  approved  -635.082
Carbimazole  CCOC(=O)N1C=CN(C)C1=S  DB00389  https://go.drugbank.com/drugs/DB00389  approved; investigational  -647.601
Sulpiride  CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O  DB00391  https://go.drugbank.com/drugs/DB00391  approved; investigational  -695.011
Profenamine  CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12  DB00392  https://go.drugbank.com/drugs/DB00392  approved  -600.916
Nimodipine  COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C  DB00393  https://go.drugbank.com/drugs/DB00393  approved; investigational  -634.553
Beclomethasone dipropionate  [H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C  DB00394  https://go.drugbank.com/drugs/DB00394  approved; investigational  -630.101
Carisoprodol  CCCC(C)(COC(N)=O)COC(=O)NC(C)C  DB00395  https://go.drugbank.com/drugs/DB00395  approved  -726.672
Progesterone  [H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C  DB00396  https://go.drugbank.com/drugs/DB00396  approved; vet_approved  -626.437
Phenylpropanolamine  [H][C@@](C)(N)[C@]([H])(O)C1=CC=CC=C1  DB00397  https://go.drugbank.com/drugs/DB00397  approved; vet_approved; withdrawn  -636.878
Sorafenib  CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1  DB00398  https://go.drugbank.com/drugs/DB00398  approved; investigational  -606.51
Zoledronic acid  OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O  DB00399  https://go.drugbank.com/drugs/DB00399  approved  -641.456
Griseofulvin  COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC  DB00400  https://go.drugbank.com/drugs/DB00400  approved; investigational; vet_approved  -635.371
Nisoldipine  COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C  DB00401  https://go.drugbank.com/drugs/DB00401  approved  -656.932
Eszopiclone  CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1  DB00402  https://go.drugbank.com/drugs/DB00402  approved; investigational  -630.685
Alprazolam  CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12  DB00404  https://go.drugbank.com/drugs/DB00404  approved; illicit; investigational  -629.471
Dexbrompheniramine  CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1  DB00405  https://go.drugbank.com/drugs/DB00405  approved  -698.346
Gentian violet cation  CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C  DB00406  https://go.drugbank.com/drugs/DB00406  approved  -608.463
Loxapine  CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2  DB00408  https://go.drugbank.com/drugs/DB00408  approved  -635.184
Remoxipride  CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC  DB00409  https://go.drugbank.com/drugs/DB00409  approved; withdrawn  -665.986
Carbamoylcholine  C[N+](C)(C)CCOC(N)=O  DB00411  https://go.drugbank.com/drugs/DB00411  approved  -619.761
Rosiglitazone  CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1  DB00412  https://go.drugbank.com/drugs/DB00412  approved; investigational  -563.942
Pramipexole  CCCN[C@H]1CCC2=C(C1)SC(N)=N2  DB00413  https://go.drugbank.com/drugs/DB00413  approved; investigational  -652.181
Acetohexamide  CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1  DB00414  https://go.drugbank.com/drugs/DB00414  approved; investigational; withdrawn  -629.713
Ampicillin  [H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O  DB00415  https://go.drugbank.com/drugs/DB00415  approved; vet_approved  -570.153
Phenoxymethylpenicillin  [H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O  DB00417  https://go.drugbank.com/drugs/DB00417  approved; vet_approved  -702.155
Secobarbital  CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O  DB00418  https://go.drugbank.com/drugs/DB00418  approved; vet_approved  -630.54
Miglustat  CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO  DB00419  https://go.drugbank.com/drugs/DB00419  approved  -707.462
Promazine  CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12  DB00420  https://go.drugbank.com/drugs/DB00420  approved; vet_approved  -480.288
Spironolactone  [H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O  DB00421  https://go.drugbank.com/drugs/DB00421  approved  -624.202
Methylphenidate  COC(=O)C(C1CCCCN1)C1=CC=CC=C1  DB00422  https://go.drugbank.com/drugs/DB00422  approved; investigational  -637.739
Methocarbamol  COC1=C(OCC(O)COC(N)=O)C=CC=C1  DB00423  https://go.drugbank.com/drugs/DB00423  approved; vet_approved  -706.183
Zolpidem  CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1  DB00425  https://go.drugbank.com/drugs/DB00425  approved  -632.152
Famciclovir  CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O  DB00426  https://go.drugbank.com/drugs/DB00426  approved; investigational  -639.221
Triprolidine  CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1  DB00427  https://go.drugbank.com/drugs/DB00427  approved  -635.173
Streptozocin  CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O  DB00428  https://go.drugbank.com/drugs/DB00428  approved; investigational  -631.413
Cefpiramide  [H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](NC(=O)C1=C(O)C=C(C)N=C1)C1=CC=C(O)C=C1)C(O)=O  DB00430  https://go.drugbank.com/drugs/DB00430  approved  -510.738
Trifluridine  OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F  DB00432  https://go.drugbank.com/drugs/DB00432  approved; investigational  -643.334
Prochlorperazine  CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1  DB00433  https://go.drugbank.com/drugs/DB00433  approved; vet_approved  -623.543
Cyproheptadine  CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12  DB00434  https://go.drugbank.com/drugs/DB00434  approved  -664.618
Bendroflumethiazide  NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F  DB00436  https://go.drugbank.com/drugs/DB00436  approved  -633.796
Allopurinol  OC1=NC=NC2=C1C=NN2  DB00437  https://go.drugbank.com/drugs/DB00437  approved  -629.866
Ceftazidime  [O-]C(=O)C1=C(CS[C@]2([H])[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C3=CSC(N)=N3)C(=O)N12)C[N+]1=CC=CC=C1  DB00438  https://go.drugbank.com/drugs/DB00438  approved  -633.899
Cerivastatin  COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)=C(C(C)C)N=C1C(C)C  DB00439  https://go.drugbank.com/drugs/DB00439  approved; withdrawn  -636.688
Trimethoprim  COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC  DB00440  https://go.drugbank.com/drugs/DB00440  approved; vet_approved  -641.67
Gemcitabine  NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F  DB00441  https://go.drugbank.com/drugs/DB00441  approved  -633.137
Entecavir  NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](CO)C1=C  DB00442  https://go.drugbank.com/drugs/DB00442  approved; investigational  -721.622
Betamethasone  [H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C  DB00443  https://go.drugbank.com/drugs/DB00443  approved; vet_approved  -628.058
Teniposide  [H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=C(C=C3OCOC3=C1)[C@H]2O[C@]1([H])O[C@]2([H])CO[C@H](O[C@@]2([H])[C@H](O)[C@H]1O)C1=CC=CS1  DB00444  https://go.drugbank.com/drugs/DB00444  approved  -553.654
Epirubicin  COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O  DB00445  https://go.drugbank.com/drugs/DB00445  approved  -262.281
Chloramphenicol  OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O  DB00446  https://go.drugbank.com/drugs/DB00446  approved; vet_approved  -695.017
Loracarbef  N[C@@H](C(=O)N[C@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1  DB00447  https://go.drugbank.com/drugs/DB00447  approved; investigational; withdrawn  -652.597
Lansoprazole  CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1  DB00448  https://go.drugbank.com/drugs/DB00448  approved; investigational  -648.479
Dipivefrin  CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1  DB00449  https://go.drugbank.com/drugs/DB00449  approved  -550.695
Droperidol  FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12  DB00450  https://go.drugbank.com/drugs/DB00450  approved; vet_approved  -698.767
Levothyroxine  N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O  DB00451  https://go.drugbank.com/drugs/DB00451  approved  -628.678
Framycetin  NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O  DB00452  https://go.drugbank.com/drugs/DB00452  approved  -620.097
Meperidine  CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1  DB00454  https://go.drugbank.com/drugs/DB00454  approved  -662.655
Loratadine  CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2  DB00455  https://go.drugbank.com/drugs/DB00455  approved; investigational  -580.696
Cefalotin  [H][C@@]1(NC(=O)CC2=CC=CS2)C(=O)N2C(C(O)=O)=C(COC(C)=O)CS[C@]12[H]  DB00456  https://go.drugbank.com/drugs/DB00456  approved; investigational; vet_approved  -599.335
Prazosin  COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1  DB00457  https://go.drugbank.com/drugs/DB00457  approved  -574.143
Imipramine  CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12  DB00458  https://go.drugbank.com/drugs/DB00458  approved  -636.446
Acitretin  COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1  DB00459  https://go.drugbank.com/drugs/DB00459  approved  -633.526
Nabumetone  COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2  DB00461  https://go.drugbank.com/drugs/DB00461  approved  -651.361
Ketorolac  OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1  DB00465  https://go.drugbank.com/drugs/DB00465  approved  -653.681
Enoxacin  CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1  DB00467  https://go.drugbank.com/drugs/DB00467  approved; investigational  -657.719
Quinine  [H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12  DB00468  https://go.drugbank.com/drugs/DB00468  approved  -634.816
Tenoxicam  CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O  DB00469  https://go.drugbank.com/drugs/DB00469  approved  -636.685
Dronabinol  [H][C@@]12C=C(C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=CC(CCCCC)=C1  DB00470  https://go.drugbank.com/drugs/DB00470  approved; illicit  -655.356
Montelukast  OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1  DB00471  https://go.drugbank.com/drugs/DB00471  approved  -632.748
Fluoxetine  CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1  DB00472  https://go.drugbank.com/drugs/DB00472  approved; vet_approved  -628.374
Hexylcaine  CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1  DB00473  https://go.drugbank.com/drugs/DB00473  approved; withdrawn  -625.078
Methohexital  CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O  DB00474  https://go.drugbank.com/drugs/DB00474  approved  -585.029
Duloxetine  CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1  DB00476  https://go.drugbank.com/drugs/DB00476  approved  -637.911
Chlorpromazine  CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2  DB00477  https://go.drugbank.com/drugs/DB00477  approved; investigational; vet_approved  -636.853
Rimantadine  CC(N)C12CC3CC(CC(C3)C1)C2  DB00478  https://go.drugbank.com/drugs/DB00478  approved; investigational  -660.734
Amikacin  NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O  DB00479  https://go.drugbank.com/drugs/DB00479  approved; investigational; vet_approved  -607.944
Lenalidomide  NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O  DB00480  https://go.drugbank.com/drugs/DB00480  approved  -655.178
Raloxifene  OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2  DB00481  https://go.drugbank.com/drugs/DB00481  approved; investigational  -467.413
Celecoxib  CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F  DB00482  https://go.drugbank.com/drugs/DB00482  approved; investigational  -695.296
Brimonidine  BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12  DB00484  https://go.drugbank.com/drugs/DB00484  approved  -638.186
